id=00001; nom=Casque audio; categorie=Accessoires; prix=299 DH; stock=83; fournisseur=CasaDigital; ville_stock=Kenitra
id=05461; nom=Ordinateur portable; categorie=Informatique; prix=10522 DH; stock=59; fournisseur=MaghrebTech; ville_stock=Meknes
id=05462; nom=Serveur NAS; categorie=Stockage; prix=7344 DH; stock=311; fournisseur=RabatIT; ville_stock=Safi
id=05463; nom=Routeur WiFi; categorie=Reseau; prix=907 DH; stock=173; fournisseur=CasaDigital; ville_stock=Beni Mellal
id=05464; nom=Onduleur; categorie=Bureautique; prix=1457 DH; stock=217; fournisseur=RabatIT; ville_stock=Nador
id=05465; nom=Ecran 24 pouces; categorie=Informatique; prix=1672 DH; stock=246; fournisseur=MaghrebTech; ville_stock=Dakhla
id=05466; nom=Scanner; categorie=Bureautique; prix=1218 DH; stock=260; fournisseur=TechMaroc; ville_stock=Marrakech
id=05467; nom=Serveur NAS; categorie=Stockage; prix=7032 DH; stock=84; fournisseur=MaghrebTech; ville_stock=Dakhla
id=05468; nom=Disque SSD 1To; categorie=Stockage; prix=1265 DH; stock=403; fournisseur=TechMaroc; ville_stock=Mohammedia
id=05469; nom=Serveur NAS; categorie=Stockage; prix=4989 DH; stock=109; fournisseur=RabatIT; ville_stock=Nador
id=05470; nom=Onduleur; categorie=Bureautique; prix=1811 DH; stock=302; fournisseur=NordInfo; ville_stock=Mohammedia
id=05471; nom=Tablette graphique; categorie=Informatique; prix=1386 DH; stock=195; fournisseur=AtlasCom; ville_stock=Meknes
id=05472; nom=Tablette graphique; categorie=Informatique; prix=1958 DH; stock=268; fournisseur=CasaDigital; ville_stock=Agadir
id=05473; nom=Disque SSD 1To; categorie=Stockage; prix=905 DH; stock=202; fournisseur=RabatIT; ville_stock=Meknes
id=05474; nom=Switch 24 ports; categorie=Reseau; prix=2476 DH; stock=425; fournisseur=RabatIT; ville_stock=Oujda
id=05475; nom=Serveur NAS; categorie=Stockage; prix=6588 DH; stock=465; fournisseur=CasaDigital; ville_stock=Errachidia
id=05476; nom=Tablette graphique; categorie=Informatique; prix=1574 DH; stock=287; fournisseur=NordInfo; ville_stock=El Jadida
id=05477; nom=Webcam HD; categorie=Accessoires; prix=340 DH; stock=103; fournisseur=CasaDigital; ville_stock=El Jadida
id=05478; nom=Casque audio; categorie=Accessoires; prix=406 DH; stock=225; fournisseur=RabatIT; ville_stock=Errachidia
id=05479; nom=Switch 24 ports; categorie=Reseau; prix=1852 DH; stock=32; fournisseur=NordInfo; ville_stock=Mohammedia
id=05480; nom=Scanner; categorie=Bureautique; prix=1183 DH; stock=42; fournisseur=CasaDigital; ville_stock=Fes
id=05481; nom=Serveur NAS; categorie=Stockage; prix=5407 DH; stock=191; fournisseur=RabatIT; ville_stock=Dakhla
id=05482; nom=Souris sans fil; categorie=Accessoires; prix=136 DH; stock=133; fournisseur=RabatIT; ville_stock=Tanger
id=05483; nom=Clavier mecanique; categorie=Accessoires; prix=395 DH; stock=366; fournisseur=RabatIT; ville_stock=Agadir
id=05484; nom=Disque SSD 1To; categorie=Stockage; prix=955 DH; stock=356; fournisseur=NordInfo; ville_stock=Oujda
id=05485; nom=Souris sans fil; categorie=Accessoires; prix=123 DH; stock=439; fournisseur=RabatIT; ville_stock=Casablanca
id=05486; nom=Scanner; categorie=Bureautique; prix=1150 DH; stock=451; fournisseur=AtlasCom; ville_stock=Beni Mellal
id=05487; nom=Souris sans fil; categorie=Accessoires; prix=103 DH; stock=403; fournisseur=RabatIT; ville_stock=Settat
id=05488; nom=Disque SSD 1To; categorie=Stockage; prix=969 DH; stock=23; fournisseur=NordInfo; ville_stock=Agadir
id=05489; nom=Webcam HD; categorie=Accessoires; prix=491 DH; stock=282; fournisseur=TechMaroc; ville_stock=Settat
id=05490; nom=Ecran 24 pouces; categorie=Informatique; prix=1742 DH; stock=24; fournisseur=AtlasCom; ville_stock=Beni Mellal
id=05491; nom=Disque SSD 1To; categorie=Stockage; prix=1199 DH; stock=39; fournisseur=MaghrebTech; ville_stock=Fes
id=05492; nom=Disque SSD 1To; categorie=Stockage; prix=1071 DH; stock=325; fournisseur=CasaDigital; ville_stock=Rabat
id=05493; nom=Ecran 24 pouces; categorie=Informatique; prix=1603 DH; stock=491; fournisseur=TechMaroc; ville_stock=Safi
id=05494; nom=Ecran 24 pouces; categorie=Informatique; prix=2130 DH; stock=211; fournisseur=CasaDigital; ville_stock=Tetouan
id=05495; nom=Ordinateur portable; categorie=Informatique; prix=8177 DH; stock=467; fournisseur=CasaDigital; ville_stock=Mohammedia
id=05496; nom=Casque audio; categorie=Accessoires; prix=285 DH; stock=23; fournisseur=NordInfo; ville_stock=Nador
id=05497; nom=Disque SSD 1To; categorie=Stockage; prix=1139 DH; stock=235; fournisseur=TechMaroc; ville_stock=Meknes
id=05498; nom=Casque audio; categorie=Accessoires; prix=357 DH; stock=489; fournisseur=CasaDigital; ville_stock=Oujda
id=05499; nom=Clavier mecanique; categorie=Accessoires; prix=465 DH; stock=212; fournisseur=MaghrebTech; ville_stock=Meknes
id=05500; nom=Tablette graphique; categorie=Informatique; prix=1806 DH; stock=239; fournisseur=CasaDigital; ville_stock=Oujda
id=05501; nom=Projecteur; categorie=Bureautique; prix=5032 DH; stock=480; fournisseur=RabatIT; ville_stock=Dakhla
id=05502; nom=Switch 24 ports; categorie=Reseau; prix=1753 DH; stock=183; fournisseur=AtlasCom; ville_stock=Nador
id=05503; nom=Switch 24 ports; categorie=Reseau; prix=1700 DH; stock=136; fournisseur=RabatIT; ville_stock=Kenitra
id=05504; nom=Onduleur; categorie=Bureautique; prix=1350 DH; stock=168; fournisseur=TechMaroc; ville_stock=Tetouan
id=05505; nom=Disque SSD 1To; categorie=Stockage; prix=1048 DH; stock=137; fournisseur=MaghrebTech; ville_stock=Errachidia
id=05506; nom=Tablette graphique; categorie=Informatique; prix=1727 DH; stock=222; fournisseur=MaghrebTech; ville_stock=Meknes
id=05507; nom=Imprimante laser; categorie=Bureautique; prix=2075 DH; stock=401; fournisseur=MaghrebTech; ville_stock=Agadir
id=05508; nom=Routeur WiFi; categorie=Reseau; prix=799 DH; stock=477; fournisseur=NordInfo; ville_stock=Meknes
id=05509; nom=Souris sans fil; categorie=Accessoires; prix=114 DH; stock=171; fournisseur=NordInfo; ville_stock=Tanger
id=05510; nom=Casque audio; categorie=Accessoires; prix=283 DH; stock=233; fournisseur=CasaDigital; ville_stock=Oujda
id=05511; nom=Webcam HD; categorie=Accessoires; prix=416 DH; stock=16; fournisseur=CasaDigital; ville_stock=Dakhla
id=05512; nom=Casque audio; categorie=Accessoires; prix=342 DH; stock=295; fournisseur=CasaDigital; ville_stock=Mohammedia
id=05513; nom=Imprimante laser; categorie=Bureautique; prix=2270 DH; stock=4; fournisseur=TechMaroc; ville_stock=Agadir
id=05514; nom=Projecteur; categorie=Bureautique; prix=5516 DH; stock=229; fournisseur=MaghrebTech; ville_stock=El Jadida
id=05515; nom=Tablette graphique; categorie=Informatique; prix=1936 DH; stock=179; fournisseur=AtlasCom; ville_stock=Rabat
id=05516; nom=Disque SSD 1To; categorie=Stockage; prix=1093 DH; stock=377; fournisseur=RabatIT; ville_stock=Dakhla
id=05517; nom=Ecran 24 pouces; categorie=Informatique; prix=1610 DH; stock=414; fournisseur=AtlasCom; ville_stock=Taza
id=05518; nom=Switch 24 ports; categorie=Reseau; prix=1705 DH; stock=173; fournisseur=TechMaroc; ville_stock=Taza
id=05519; nom=Casque audio; categorie=Accessoires; prix=409 DH; stock=13; fournisseur=AtlasCom; ville_stock=Fes
id=05520; nom=Clavier mecanique; categorie=Accessoires; prix=465 DH; stock=389; fournisseur=NordInfo; ville_stock=El Jadida
id=05521; nom=Disque SSD 1To; categorie=Stockage; prix=1318 DH; stock=326; fournisseur=RabatIT; ville_stock=Dakhla
id=05522; nom=Serveur NAS; categorie=Stockage; prix=7341 DH; stock=422; fournisseur=MaghrebTech; ville_stock=Nador
id=05523; nom=Webcam HD; categorie=Accessoires; prix=486 DH; stock=97; fournisseur=TechMaroc; ville_stock=Laayoune
id=05524; nom=Routeur WiFi; categorie=Reseau; prix=609 DH; stock=409; fournisseur=AtlasCom; ville_stock=Settat
id=05525; nom=Onduleur; categorie=Bureautique; prix=1293 DH; stock=317; fournisseur=MaghrebTech; ville_stock=Taza
id=05526; nom=Disque SSD 1To; categorie=Stockage; prix=1308 DH; stock=343; fournisseur=NordInfo; ville_stock=Nador
id=05527; nom=Souris sans fil; categorie=Accessoires; prix=103 DH; stock=81; fournisseur=AtlasCom; ville_stock=Rabat
id=05528; nom=Routeur WiFi; categorie=Reseau; prix=630 DH; stock=97; fournisseur=NordInfo; ville_stock=Kenitra
id=05529; nom=Tablette graphique; categorie=Informatique; prix=1492 DH; stock=25; fournisseur=RabatIT; ville_stock=Nador
id=05530; nom=Scanner; categorie=Bureautique; prix=1109 DH; stock=56; fournisseur=AtlasCom; ville_stock=Oujda
id=05531; nom=Webcam HD; categorie=Accessoires; prix=409 DH; stock=290; fournisseur=MaghrebTech; ville_stock=Fes
id=05532; nom=Clavier mecanique; categorie=Accessoires; prix=428 DH; stock=33; fournisseur=RabatIT; ville_stock=Dakhla
id=05533; nom=Serveur NAS; categorie=Stockage; prix=7488 DH; stock=113; fournisseur=MaghrebTech; ville_stock=Fes
id=05534; nom=Ecran 24 pouces; categorie=Informatique; prix=1854 DH; stock=198; fournisseur=NordInfo; ville_stock=Dakhla
id=05535; nom=Routeur WiFi; categorie=Reseau; prix=703 DH; stock=162; fournisseur=TechMaroc; ville_stock=Taza
id=05536; nom=Imprimante laser; categorie=Bureautique; prix=1943 DH; stock=251; fournisseur=CasaDigital; ville_stock=Beni Mellal
id=05537; nom=Ecran 24 pouces; categorie=Informatique; prix=1925 DH; stock=57; fournisseur=CasaDigital; ville_stock=Laayoune
id=05538; nom=Routeur WiFi; categorie=Reseau; prix=683 DH; stock=431; fournisseur=CasaDigital; ville_stock=Safi
id=05539; nom=Scanner; categorie=Bureautique; prix=1384 DH; stock=188; fournisseur=MaghrebTech; ville_stock=Settat
id=05540; nom=Switch 24 ports; categorie=Reseau; prix=2167 DH; stock=163; fournisseur=MaghrebTech; ville_stock=Mohammedia
id=05541; nom=Disque SSD 1To; categorie=Stockage; prix=1243 DH; stock=121; fournisseur=TechMaroc; ville_stock=Fes
id=05542; nom=Tablette graphique; categorie=Informatique; prix=1608 DH; stock=315; fournisseur=CasaDigital; ville_stock=Kenitra
id=05543; nom=Webcam HD; categorie=Accessoires; prix=469 DH; stock=470; fournisseur=RabatIT; ville_stock=Taza
id=05544; nom=Ordinateur portable; categorie=Informatique; prix=9249 DH; stock=39; fournisseur=MaghrebTech; ville_stock=Taza
id=05545; nom=Scanner; categorie=Bureautique; prix=1201 DH; stock=90; fournisseur=RabatIT; ville_stock=Rabat
id=05546; nom=Routeur WiFi; categorie=Reseau; prix=731 DH; stock=167; fournisseur=CasaDigital; ville_stock=Safi
id=05547; nom=Scanner; categorie=Bureautique; prix=1501 DH; stock=323; fournisseur=AtlasCom; ville_stock=Tanger
id=05548; nom=Scanner; categorie=Bureautique; prix=1466 DH; stock=373; fournisseur=CasaDigital; ville_stock=Casablanca
id=05549; nom=Ordinateur portable; categorie=Informatique; prix=8329 DH; stock=425; fournisseur=TechMaroc; ville_stock=Taza
id=05550; nom=Onduleur; categorie=Bureautique; prix=1625 DH; stock=3; fournisseur=AtlasCom; ville_stock=Kenitra
id=05551; nom=Ordinateur portable; categorie=Informatique; prix=9808 DH; stock=23; fournisseur=RabatIT; ville_stock=Casablanca
id=05552; nom=Clavier mecanique; categorie=Accessoires; prix=394 DH; stock=152; fournisseur=RabatIT; ville_stock=Tetouan
id=05553; nom=Disque SSD 1To; categorie=Stockage; prix=1040 DH; stock=146; fournisseur=AtlasCom; ville_stock=Laayoune
id=05554; nom=Switch 24 ports; categorie=Reseau; prix=2257 DH; stock=272; fournisseur=MaghrebTech; ville_stock=Tanger
id=05555; nom=Souris sans fil; categorie=Accessoires; prix=126 DH; stock=170; fournisseur=RabatIT; ville_stock=Tetouan
id=05556; nom=Onduleur; categorie=Bureautique; prix=1424 DH; stock=312; fournisseur=MaghrebTech; ville_stock=Meknes
id=05557; nom=Disque SSD 1To; categorie=Stockage; prix=1086 DH; stock=342; fournisseur=MaghrebTech; ville_stock=Tanger
id=05558; nom=Disque SSD 1To; categorie=Stockage; prix=1181 DH; stock=129; fournisseur=TechMaroc; ville_stock=Marrakech
id=05559; nom=Disque SSD 1To; categorie=Stockage; prix=1366 DH; stock=302; fournisseur=TechMaroc; ville_stock=Fes
id=05560; nom=Imprimante laser; categorie=Bureautique; prix=2225 DH; stock=166; fournisseur=TechMaroc; ville_stock=Marrakech
id=05561; nom=Routeur WiFi; categorie=Reseau; prix=785 DH; stock=65; fournisseur=CasaDigital; ville_stock=Fes
id=05562; nom=Tablette graphique; categorie=Informatique; prix=1305 DH; stock=250; fournisseur=MaghrebTech; ville_stock=Agadir
id=05563; nom=Souris sans fil; categorie=Accessoires; prix=103 DH; stock=362; fournisseur=MaghrebTech; ville_stock=Tanger
id=05564; nom=Imprimante laser; categorie=Bureautique; prix=2409 DH; stock=428; fournisseur=CasaDigital; ville_stock=El Jadida
id=05565; nom=Disque SSD 1To; categorie=Stockage; prix=1195 DH; stock=194; fournisseur=RabatIT; ville_stock=El Jadida
id=05566; nom=Clavier mecanique; categorie=Accessoires; prix=500 DH; stock=220; fournisseur=NordInfo; ville_stock=Errachidia
id=05567; nom=Ordinateur portable; categorie=Informatique; prix=7543 DH; stock=363; fournisseur=RabatIT; ville_stock=Dakhla
id=05568; nom=Disque SSD 1To; categorie=Stockage; prix=926 DH; stock=202; fournisseur=CasaDigital; ville_stock=Oujda
id=05569; nom=Ordinateur portable; categorie=Informatique; prix=9180 DH; stock=254; fournisseur=TechMaroc; ville_stock=Agadir
id=05570; nom=Ordinateur portable; categorie=Informatique; prix=8417 DH; stock=390; fournisseur=MaghrebTech; ville_stock=Beni Mellal
id=05571; nom=Ordinateur portable; categorie=Informatique; prix=9372 DH; stock=44; fournisseur=CasaDigital; ville_stock=Mohammedia
id=05572; nom=Souris sans fil; categorie=Accessoires; prix=121 DH; stock=380; fournisseur=AtlasCom; ville_stock=Kenitra
id=05573; nom=Ordinateur portable; categorie=Informatique; prix=6858 DH; stock=172; fournisseur=AtlasCom; ville_stock=Agadir
id=05574; nom=Webcam HD; categorie=Accessoires; prix=408 DH; stock=306; fournisseur=CasaDigital; ville_stock=Errachidia
id=05575; nom=Imprimante laser; categorie=Bureautique; prix=2479 DH; stock=412; fournisseur=AtlasCom; ville_stock=Oujda
id=05576; nom=Routeur WiFi; categorie=Reseau; prix=851 DH; stock=379; fournisseur=MaghrebTech; ville_stock=Oujda
id=05577; nom=Souris sans fil; categorie=Accessoires; prix=124 DH; stock=108; fournisseur=CasaDigital; ville_stock=Nador
id=05578; nom=Switch 24 ports; categorie=Reseau; prix=2527 DH; stock=498; fournisseur=MaghrebTech; ville_stock=Safi
id=05579; nom=Webcam HD; categorie=Accessoires; prix=398 DH; stock=192; fournisseur=RabatIT; ville_stock=Casablanca
id=05580; nom=Tablette graphique; categorie=Informatique; prix=1771 DH; stock=273; fournisseur=NordInfo; ville_stock=Rabat
id=05581; nom=Imprimante laser; categorie=Bureautique; prix=2530 DH; stock=58; fournisseur=RabatIT; ville_stock=Safi
id=05582; nom=Onduleur; categorie=Bureautique; prix=1223 DH; stock=218; fournisseur=RabatIT; ville_stock=Fes
id=05583; nom=Tablette graphique; categorie=Informatique; prix=1302 DH; stock=267; fournisseur=NordInfo; ville_stock=Oujda
id=05584; nom=Tablette graphique; categorie=Informatique; prix=1518 DH; stock=183; fournisseur=MaghrebTech; ville_stock=Meknes
id=05585; nom=Routeur WiFi; categorie=Reseau; prix=721 DH; stock=51; fournisseur=MaghrebTech; ville_stock=Errachidia
id=05586; nom=Scanner; categorie=Bureautique; prix=1419 DH; stock=363; fournisseur=RabatIT; ville_stock=Fes
id=05587; nom=Scanner; categorie=Bureautique; prix=1471 DH; stock=124; fournisseur=CasaDigital; ville_stock=Laayoune
id=05588; nom=Onduleur; categorie=Bureautique; prix=1714 DH; stock=55; fournisseur=AtlasCom; ville_stock=Mohammedia
id=05589; nom=Onduleur; categorie=Bureautique; prix=1457 DH; stock=324; fournisseur=TechMaroc; ville_stock=Kenitra
id=05590; nom=Projecteur; categorie=Bureautique; prix=4411 DH; stock=239; fournisseur=NordInfo; ville_stock=Casablanca
id=05591; nom=Routeur WiFi; categorie=Reseau; prix=724 DH; stock=85; fournisseur=CasaDigital; ville_stock=Nador
id=05592; nom=Souris sans fil; categorie=Accessoires; prix=128 DH; stock=253; fournisseur=RabatIT; ville_stock=Rabat
id=05593; nom=Tablette graphique; categorie=Informatique; prix=1772 DH; stock=219; fournisseur=TechMaroc; ville_stock=Laayoune
id=05594; nom=Scanner; categorie=Bureautique; prix=1570 DH; stock=434; fournisseur=RabatIT; ville_stock=Mohammedia
id=05595; nom=Imprimante laser; categorie=Bureautique; prix=2111 DH; stock=350; fournisseur=MaghrebTech; ville_stock=Oujda
id=05596; nom=Routeur WiFi; categorie=Reseau; prix=792 DH; stock=257; fournisseur=CasaDigital; ville_stock=Taza
id=05597; nom=Clavier mecanique; categorie=Accessoires; prix=533 DH; stock=348; fournisseur=RabatIT; ville_stock=Beni Mellal
id=05598; nom=Scanner; categorie=Bureautique; prix=1057 DH; stock=376; fournisseur=AtlasCom; ville_stock=Tetouan
id=05599; nom=Imprimante laser; categorie=Bureautique; prix=2391 DH; stock=90; fournisseur=CasaDigital; ville_stock=Dakhla
id=05600; nom=Clavier mecanique; categorie=Accessoires; prix=529 DH; stock=161; fournisseur=CasaDigital; ville_stock=Taza
id=05601; nom=Routeur WiFi; categorie=Reseau; prix=709 DH; stock=163; fournisseur=AtlasCom; ville_stock=Marrakech
id=05602; nom=Disque SSD 1To; categorie=Stockage; prix=1164 DH; stock=57; fournisseur=CasaDigital; ville_stock=Marrakech
id=05603; nom=Souris sans fil; categorie=Accessoires; prix=109 DH; stock=84; fournisseur=TechMaroc; ville_stock=Casablanca
id=05604; nom=Serveur NAS; categorie=Stockage; prix=5525 DH; stock=217; fournisseur=CasaDigital; ville_stock=Nador
id=05605; nom=Tablette graphique; categorie=Informatique; prix=1554 DH; stock=22; fournisseur=NordInfo; ville_stock=Laayoune
id=05606; nom=Casque audio; categorie=Accessoires; prix=437 DH; stock=413; fournisseur=CasaDigital; ville_stock=Fes
id=05607; nom=Routeur WiFi; categorie=Reseau; prix=627 DH; stock=354; fournisseur=TechMaroc; ville_stock=Meknes
id=05608; nom=Disque SSD 1To; categorie=Stockage; prix=923 DH; stock=201; fournisseur=NordInfo; ville_stock=Beni Mellal
id=05609; nom=Switch 24 ports; categorie=Reseau; prix=1971 DH; stock=305; fournisseur=MaghrebTech; ville_stock=Marrakech
id=05610; nom=Onduleur; categorie=Bureautique; prix=1345 DH; stock=18; fournisseur=CasaDigital; ville_stock=Tanger
id=05611; nom=Casque audio; categorie=Accessoires; prix=316 DH; stock=60; fournisseur=TechMaroc; ville_stock=Kenitra
id=05612; nom=Souris sans fil; categorie=Accessoires; prix=106 DH; stock=267; fournisseur=TechMaroc; ville_stock=Safi
id=05613; nom=Disque SSD 1To; categorie=Stockage; prix=1001 DH; stock=438; fournisseur=AtlasCom; ville_stock=Tanger
id=05614; nom=Tablette graphique; categorie=Informatique; prix=1308 DH; stock=390; fournisseur=MaghrebTech; ville_stock=Marrakech
id=05615; nom=Tablette graphique; categorie=Informatique; prix=1984 DH; stock=215; fournisseur=AtlasCom; ville_stock=Fes
id=05616; nom=Casque audio; categorie=Accessoires; prix=430 DH; stock=246; fournisseur=AtlasCom; ville_stock=Nador
id=05617; nom=Projecteur; categorie=Bureautique; prix=6108 DH; stock=380; fournisseur=AtlasCom; ville_stock=Settat
id=05618; nom=Imprimante laser; categorie=Bureautique; prix=2180 DH; stock=447; fournisseur=CasaDigital; ville_stock=Agadir
id=05619; nom=Webcam HD; categorie=Accessoires; prix=377 DH; stock=323; fournisseur=AtlasCom; ville_stock=Nador
id=05620; nom=Ecran 24 pouces; categorie=Informatique; prix=1769 DH; stock=44; fournisseur=AtlasCom; ville_stock=Oujda
